"solute","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
nan,0,0.010792,0.041792,0.1145,0
nan,0,0.010811,0.041811,0.1145,0
nan,0,0.01083,0.04183,0.1145,0
nan,0,0.010849,0.041849,0.1145,0
nan,0,0.010868,0.041868,0.1145,0
nan,0,0.010887,0.041887,0.1145,0
nan,0,0.010906,0.041906,0.1145,0
nan,0,0.010925,0.041925,0.1145,0
nan,0,0.010944,0.041944,0.1145,0
nan,0,0.010963,0.041963,0.1145,0
nan,0,0.010982,0.041982,0.1145,0
nan,0,0.011001,0.042001,0.1145,0
nan,0,0.01102,0.04202,0.1145,0
nan,0,0.011039,0.042039,0.1145,0
nan,0,0.011058,0.042058,0.1145,0
nan,0,0.011077,0.042077,0.1145,0
nan,0,0.011096,0.042096,0.1145,0
nan,0,0.011115,0.042115,0.1145,0
nan,0,0.011134,0.042134,0.1145,0
nan,0,0.011153,0.042153,0.1145,0
nan,0,0.011172,0.042172,0.1145,0
nan,0,0.011191,0.042191,0.1145,0
nan,0,0.01121,0.04221,0.1145,0
nan,0,0.011229,0.042229,0.1145,0
nan,0,0.011248,0.042248,0.1145,0
nan,0,0.011267,0.042267,0.1145,0
nan,0,0.011286,0.042286,0.1145,0
nan,0,0.011305,0.042305,0.1145,0
nan,0,0.011324,0.042324,0.1145,0
nan,0,0.011343,0.042343,0.1145,0
nan,0,0.011362,0.042362,0.1145,0
nan,0,0.011381,0.042381,0.1145,0
nan,0,0.0114,0.0424,0.1145,0
nan,0,0.011419,0.042419,0.1145,0
nan,0,0.011438,0.042438,0.1145,0
nan,0,0.011457,0.042457,0.1145,0
nan,0,0.011476,0.042476,0.1145,0
nan,0,0.011495,0.042495,0.1145,0
nan,0,0.011514,0.042514,0.1145,0
nan,0,0.011533,0.042533,0.1145,0
nan,0,0.011552,0.042552,0.1145,0
nan,0,0.011571,0.042571,0.1145,0
nan,0,0.01159,0.04259,0.1145,0
nan,0,0.011609,0.042609,0.1145,0
nan,0,0.011628,0.042628,0.1145,0
nan,0,0.011647,0.042647,0.1145,0
nan,0,0.011666,0.042666,0.1145,0
nan,0,0.011685,0.042685,0.1145,0
nan,0,0.011704,0.042704,0.1145,0
nan,0,0.011723,0.042723,0.1145,0
nan,0,0.011742,0.042742,0.1145,0
nan,0,0.011761,0.042761,0.1145,0
nan,0,0.01178,0.04278,0.1145,0
nan,0,0.011799,0.042799,0.1145,0
nan,0,0.011818,0.042818,0.1145,0
nan,0,0.011837,0.042837,0.1145,0
nan,0,0.011856,0.042856,0.1145,0
nan,0,0.011875,0.042875,0.1145,0
nan,0,0.011894,0.042894,0.1145,0
nan,0,0.011913,0.042913,0.1145,0
nan,0,0.011932,0.042932,0.1145,0
nan,0,0.011951,0.042951,0.1145,0
nan,0,0.01197,0.04297,0.1145,0
nan,0,0.011989,0.042989,0.1145,0
nan,0,0.012008,0.043008,0.1145,0
nan,0,0.012027,0.043027,0.1145,0
nan,0,0.012046,0.043046,0.1145,0
nan,0,0.012065,0.043065,0.1145,0
nan,0,0.012084,0.043084,0.1145,0
nan,0,0.012103,0.043103,0.1145,0
nan,0,0.012122,0.043122,0.1145,0
nan,0,0.012141,0.043141,0.1145,0
nan,0,0.01216,0.04316,0.1145,0
nan,0,0.012179,0.043179,0.1145,0
nan,0,0.012198,0.043198,0.1145,0
nan,0,0.012217,0.043217,0.1145,0
nan,0,0.012236,0.043236,0.1145,0
nan,0,0.012255,0.043255,0.1145,0
nan,0,0.012274,0.043274,0.1145,0
nan,0,0.012293,0.043293,0.1145,0
nan,0,0.012312,0.043312,0.1145,0
nan,0,0.012331,0.043331,0.1145,0
nan,0,0.01235,0.04335,0.1145,0
nan,0,0.012369,0.043369,0.1145,0
nan,0,0.012388,0.043388,0.1145,0
nan,0,0.012407,0.043407,0.1145,0
nan,0,0.012426,0.043426,0.1145,0
nan,0,0.012445,0.043445,0.1145,0
nan,0,0.012464,0.043464,0.1145,0
nan,0,0.012483,0.043483,0.1145,0
nan,0,0.012502,0.043502,0.1145,0
nan,0,0.012521,0.043521,0.1145,0
nan,0,0.01254,0.04354,0.1145,0
nan,0,0.012559,0.043559,0.1145,0
nan,0,0.012578,0.043578,0.1145,0
nan,0,0.012597,0.043597,0.1145,0
nan,0,0.012616,0.043616,0.1145,0
nan,0,0.012635,0.043635,0.1145,0
nan,0,0.012654,0.043654,0.1145,0
nan,0,0.012673,0.043673,0.1145,0
nan,0,0.012692,0.043692,0.1145,0
nan,0,0.012711,0.043711,0.1145,0
nan,0,0.01273,0.04373,0.1145,0
nan,0,0.012749,0.043749,0.1145,0
nan,0,0.012768,0.043768,0.1145,0
nan,0,0.012787,0.043787,0.1145,0
nan,0,0.012806,0.043806,0.1145,0
nan,0,0.012825,0.043825,0.1145,0
nan,0,0.012844,0.043844,0.1145,0
nan,0,0.012863,0.043863,0.1145,0
nan,0,0.012882,0.043882,0.1145,0
nan,0,0.012901,0.043901,0.1145,0
nan,0,0.01292,0.04392,0.1145,0
nan,0,0.012939,0.043939,0.1145,0
nan,0,0.012958,0.043958,0.1145,0
nan,0,0.012977,0.043977,0.1145,0
nan,0,0.012996,0.043996,0.1145,0
nan,0,0.013015,0.044015,0.1145,0
nan,0,0.013034,0.044034,0.1145,0
nan,0,0.013053,0.044053,0.1145,0
nan,0,0.013072,0.044072,0.1145,0
nan,0,0.013091,0.044091,0.1145,0
nan,0,0.01311,0.04411,0.1145,0
nan,0,0.013129,0.044129,0.1145,0
nan,0,0.013148,0.044148,0.1145,0
nan,0,0.013167,0.044167,0.1145,0
nan,0,0.013186,0.044186,0.1145,0
nan,0,0.013205,0.044205,0.1145,0
nan,0,0.013224,0.044224,0.1145,0
nan,0,0.013243,0.044243,0.1145,0
nan,0,0.013262,0.044262,0.1145,0
nan,0,0.013281,0.044281,0.1145,0
nan,0,0.0133,0.0443,0.1145,0
nan,0,0.013319,0.044319,0.1145,0
nan,0,0.013338,0.044338,0.1145,0
nan,0,0.013357,0.044357,0.1145,0
nan,0,0.013376,0.044376,0.1145,0
nan,0,0.013395,0.044395,0.1145,0
nan,0,0.013414,0.044414,0.1145,0
nan,0,0.013433,0.044433,0.1145,0
nan,0,0.013452,0.044452,0.1145,0
nan,0,0.013471,0.044471,0.1145,0
nan,0,0.01349,0.04449,0.1145,0
5.3482e+20,1,0.013509,0.044509,0.1145,0
8.9022e+20,1,0.013528,0.044528,0.1145,0
1.2456e+21,1,0.013547,0.044547,0.1145,0
1.6011e+21,1,0.013566,0.044566,0.1145,0
1.9565e+21,1,0.013585,0.044585,0.1145,0
2.322e+21,1,0.013604,0.044604,0.1145,0
2.6836e+21,1,0.013623,0.044623,0.1145,0
3.0261e+21,1,0.013642,0.044642,0.1145,0
3.3664e+21,1,0.013661,0.044661,0.1145,0
3.7171e+21,1,0.01368,0.04468,0.1145,0
4.0678e+21,1,0.013699,0.044699,0.1145,0
4.4185e+21,1,0.013718,0.044718,0.1145,0
4.7692e+21,1,0.013737,0.044737,0.1145,0
5.1142e+21,1,0.013756,0.044756,0.1145,0
5.4451e+21,1,0.013775,0.044775,0.1145,0
5.7759e+21,1,0.013794,0.044794,0.1145,0
6.1067e+21,1,0.013813,0.044813,0.1145,0
6.4375e+21,1,0.013832,0.044832,0.1145,0
6.7766e+21,1,0.013851,0.044851,0.1145,0
7.1147e+21,1,0.01387,0.04487,0.1145,0
7.4441e+21,1,0.013889,0.044889,0.1145,0
7.7639e+21,1,0.013908,0.044908,0.1145,0
8.0825e+21,1,0.013927,0.044927,0.1145,0
8.4094e+21,1,0.013946,0.044946,0.1145,0
8.7363e+21,1,0.013965,0.044965,0.1145,0
9.0632e+21,1,0.013984,0.044984,0.1145,0
9.3901e+21,1,0.014003,0.045003,0.1145,0
9.7018e+21,1,0.014022,0.045022,0.1145,0
1.0011e+22,1,0.014041,0.045041,0.1145,0
1.032e+22,1,0.01406,0.04506,0.1145,0
1.063e+22,1,0.014079,0.045079,0.1145,0
1.0945e+22,1,0.014098,0.045098,0.1145,0
1.1261e+22,1,0.014117,0.045117,0.1145,0
1.1577e+22,1,0.014136,0.045136,0.1145,0
1.1881e+22,1,0.014155,0.045155,0.1145,0
1.218e+22,1,0.014174,0.045174,0.1145,0
1.2479e+22,1,0.014193,0.045193,0.1145,0
1.2784e+22,1,0.014212,0.045212,0.1145,0
1.309e+22,1,0.014231,0.045231,0.1145,0
1.3396e+22,1,0.01425,0.04525,0.1145,0
1.37e+22,1,0.014269,0.045269,0.1145,0
1.399e+22,1,0.014288,0.045288,0.1145,0
1.428e+22,1,0.014307,0.045307,0.1145,0
1.4571e+22,1,0.014326,0.045326,0.1145,0
1.4863e+22,1,0.014345,0.045345,0.1145,0
1.516e+22,1,0.014364,0.045364,0.1145,0
1.5456e+22,1,0.014383,0.045383,0.1145,0
1.5751e+22,1,0.014402,0.045402,0.1145,0
1.6033e+22,1,0.014421,0.045421,0.1145,0
1.6314e+22,1,0.01444,0.04544,0.1145,0
1.6596e+22,1,0.014459,0.045459,0.1145,0
1.6884e+22,1,0.014478,0.045478,0.1145,0
1.7171e+22,1,0.014497,0.045497,0.1145,0
1.7459e+22,1,0.014516,0.045516,0.1145,0
1.7741e+22,1,0.014535,0.045535,0.1145,0
1.8014e+22,1,0.014554,0.045554,0.1145,0
1.8287e+22,1,0.014573,0.045573,0.1145,0
1.856e+22,1,0.014592,0.045592,0.1145,0
1.8834e+22,1,0.014611,0.045611,0.1145,0
1.9113e+22,1,0.01463,0.04563,0.1145,0
1.9392e+22,1,0.014649,0.045649,0.1145,0
1.967e+22,1,0.014668,0.045668,0.1145,0
1.9935e+22,1,0.014687,0.045687,0.1145,0
2.0199e+22,1,0.014706,0.045706,0.1145,0
2.0469e+22,1,0.014725,0.045725,0.1145,0
2.074e+22,1,0.014744,0.045744,0.1145,0
2.101e+22,1,0.014763,0.045763,0.1145,0
2.1281e+22,1,0.014782,0.045782,0.1145,0
2.1551e+22,1,0.014801,0.045801,0.1145,0
2.181e+22,1,0.01482,0.04582,0.1145,0
2.207e+22,1,0.014839,0.045839,0.1145,0
2.2329e+22,1,0.014858,0.045858,0.1145,0
2.2588e+22,1,0.014877,0.045877,0.1145,0
2.2848e+22,1,0.014896,0.045896,0.1145,0
2.3111e+22,1,0.014915,0.045915,0.1145,0
2.337e+22,1,0.014934,0.045934,0.1145,0
2.3622e+22,1,0.014953,0.045953,0.1145,0
2.3875e+22,1,0.014972,0.045972,0.1145,0
2.4127e+22,1,0.014991,0.045991,0.1145,0
2.4379e+22,1,0.01501,0.04601,0.1145,0
2.4634e+22,1,0.015029,0.046029,0.1145,0
2.4889e+22,1,0.015048,0.046048,0.1145,0
2.5144e+22,1,0.015067,0.046067,0.1145,0
2.5391e+22,1,0.015086,0.046086,0.1145,0
2.5635e+22,1,0.015105,0.046105,0.1145,0
2.5884e+22,1,0.015124,0.046124,0.1145,0
2.6132e+22,1,0.015143,0.046143,0.1145,0
2.6381e+22,1,0.015162,0.046162,0.1145,0
2.6629e+22,1,0.015181,0.046181,0.1145,0
2.6874e+22,1,0.0152,0.0462,0.1145,0
2.7113e+22,1,0.015219,0.046219,0.1145,0
2.7353e+22,1,0.015238,0.046238,0.1145,0
2.7592e+22,1,0.015257,0.046257,0.1145,0
2.7832e+22,1,0.015276,0.046276,0.1145,0
2.8071e+22,1,0.015295,0.046295,0.1145,0
2.8315e+22,1,0.015314,0.046314,0.1145,0
2.8555e+22,1,0.015333,0.046333,0.1145,0
2.8786e+22,1,0.015352,0.046352,0.1145,0
2.9022e+22,1,0.015371,0.046371,0.1145,0
2.9258e+22,1,0.01539,0.04639,0.1145,0
2.9494e+22,1,0.015409,0.046409,0.1145,0
2.973e+22,1,0.015428,0.046428,0.1145,0
2.9966e+22,1,0.015447,0.046447,0.1145,0
3.0199e+22,1,0.015466,0.046466,0.1145,0
3.0427e+22,1,0.015485,0.046485,0.1145,0
3.0655e+22,1,0.015504,0.046504,0.1145,0
3.0883e+22,1,0.015523,0.046523,0.1145,0
3.1111e+22,1,0.015542,0.046542,0.1145,0
3.1339e+22,1,0.015561,0.046561,0.1145,0
3.1571e+22,1,0.01558,0.04658,0.1145,0
3.1798e+22,1,0.015599,0.046599,0.1145,0
3.2018e+22,1,0.015618,0.046618,0.1145,0
3.2243e+22,1,0.015637,0.046637,0.1145,0
3.2468e+22,1,0.015656,0.046656,0.1145,0
3.2693e+22,1,0.015675,0.046675,0.1145,0
3.2918e+22,1,0.015694,0.046694,0.1145,0
3.3143e+22,1,0.015713,0.046713,0.1145,0
3.3364e+22,1,0.015732,0.046732,0.1145,0
3.3582e+22,1,0.015751,0.046751,0.1145,0
3.3799e+22,1,0.01577,0.04677,0.1145,0
3.4017e+22,1,0.015789,0.046789,0.1145,0
3.4234e+22,1,0.015808,0.046808,0.1145,0
3.4452e+22,1,0.015827,0.046827,0.1145,0
3.4673e+22,1,0.015846,0.046846,0.1145,0
3.4889e+22,1,0.015865,0.046865,0.1145,0
3.5101e+22,1,0.015884,0.046884,0.1145,0
3.5316e+22,1,0.015903,0.046903,0.1145,0
3.5531e+22,1,0.015922,0.046922,0.1145,0
3.5746e+22,1,0.015941,0.046941,0.1145,0
3.5961e+22,1,0.01596,0.04696,0.1145,0
3.6176e+22,1,0.015979,0.046979,0.1145,0
3.6385e+22,1,0.015998,0.046998,0.1145,0
3.6593e+22,1,0.016017,0.047017,0.1145,0
3.6801e+22,1,0.016036,0.047036,0.1145,0
3.7009e+22,1,0.016055,0.047055,0.1145,0
3.7218e+22,1,0.016074,0.047074,0.1145,0
3.7426e+22,1,0.016093,0.047093,0.1145,0
3.7638e+22,1,0.016112,0.047112,0.1145,0
3.7844e+22,1,0.016131,0.047131,0.1145,0
3.8046e+22,1,0.01615,0.04715,0.1145,0
3.8252e+22,1,0.016169,0.047169,0.1145,0
3.8458e+22,1,0.016188,0.047188,0.1145,0
3.8663e+22,1,0.016207,0.047207,0.1145,0
3.8869e+22,1,0.016226,0.047226,0.1145,0
3.9075e+22,1,0.016245,0.047245,0.1145,0
4.0682e+23,1,0.016264,0.047264,0.1145,0
4.0846e+23,1,0.016283,0.047283,0.1145,0
4.101e+23,1,0.016302,0.047302,0.1145,0
4.1173e+23,1,0.016321,0.047321,0.1145,0
4.1337e+23,1,0.01634,0.04734,0.1145,0
4.1501e+23,1,0.016359,0.047359,0.1145,0
4.1667e+23,1,0.016378,0.047378,0.1145,0
4.183e+23,1,0.016397,0.047397,0.1145,0
4.1988e+23,1,0.016416,0.047416,0.1145,0
4.2144e+23,1,0.016435,0.047435,0.1145,0
4.2302e+23,1,0.016454,0.047454,0.1145,0
4.246e+23,1,0.016473,0.047473,0.1145,0
4.2618e+23,1,0.016492,0.047492,0.1145,0
4.2776e+23,1,0.016511,0.047511,0.1145,0
4.2934e+23,1,0.01653,0.04753,0.1145,0
4.3092e+23,1,0.016549,0.047549,0.1145,0
4.3243e+23,1,0.016568,0.047568,0.1145,0
4.3393e+23,1,0.016587,0.047587,0.1145,0
4.3543e+23,1,0.016606,0.047606,0.1145,0
4.3693e+23,1,0.016625,0.047625,0.1145,0
4.3843e+23,1,0.016644,0.047644,0.1145,0
4.3992e+23,1,0.016663,0.047663,0.1145,0
4.4144e+23,1,0.016682,0.047682,0.1145,0
4.4295e+23,1,0.016701,0.047701,0.1145,0
4.4446e+23,1,0.01672,0.04772,0.1145,0
4.4592e+23,1,0.016739,0.047739,0.1145,0
4.4735e+23,1,0.016758,0.047758,0.1145,0
4.4877e+23,1,0.016777,0.047777,0.1145,0
4.5021e+23,1,0.016796,0.047796,0.1145,0
4.5165e+23,1,0.016815,0.047815,0.1145,0
4.5309e+23,1,0.016834,0.047834,0.1145,0
4.5452e+23,1,0.016853,0.047853,0.1145,0
4.5596e+23,1,0.016872,0.047872,0.1145,0
4.574e+23,1,0.016891,0.047891,0.1145,0
4.5883e+23,1,0.01691,0.04791,0.1145,0
4.6019e+23,1,0.016929,0.047929,0.1145,0
4.6155e+23,1,0.016948,0.047948,0.1145,0
4.629e+23,1,0.016967,0.047967,0.1145,0
4.6426e+23,1,0.016986,0.047986,0.1145,0
4.6562e+23,1,0.017005,0.048005,0.1145,0
4.6697e+23,1,0.017024,0.048024,0.1145,0
4.6833e+23,1,0.017043,0.048043,0.1145,0
4.6969e+23,1,0.017062,0.048062,0.1145,0
4.7104e+23,1,0.017081,0.048081,0.1145,0
4.7242e+23,1,0.0171,0.0481,0.1145,0
4.7377e+23,1,0.017119,0.048119,0.1145,0
4.7509e+23,1,0.017138,0.048138,0.1145,0
4.7636e+23,1,0.017157,0.048157,0.1145,0
4.7763e+23,1,0.017176,0.048176,0.1145,0
4.789e+23,1,0.017195,0.048195,0.1145,0
4.8017e+23,1,0.017214,0.048214,0.1145,0
4.8144e+23,1,0.017233,0.048233,0.1145,0
4.8271e+23,1,0.017252,0.048252,0.1145,0
4.8398e+23,1,0.017271,0.048271,0.1145,0
4.8526e+23,1,0.01729,0.04829,0.1145,0
4.8654e+23,1,0.017309,0.048309,0.1145,0
4.8782e+23,1,0.017328,0.048328,0.1145,0
4.891e+23,1,0.017347,0.048347,0.1145,0
4.9038e+23,1,0.017366,0.048366,0.1145,0
4.9166e+23,1,0.017385,0.048385,0.1145,0
4.9292e+23,1,0.017404,0.048404,0.1145,0
4.9411e+23,1,0.017423,0.048423,0.1145,0
4.9531e+23,1,0.017442,0.048442,0.1145,0
4.965e+23,1,0.017461,0.048461,0.1145,0
4.977e+23,1,0.01748,0.04848,0.1145,0
4.989e+23,1,0.017499,0.048499,0.1145,0
5.0009e+23,1,0.017518,0.048518,0.1145,0
5.0129e+23,1,0.017537,0.048537,0.1145,0
5.0248e+23,1,0.017556,0.048556,0.1145,0
5.0368e+23,1,0.017575,0.048575,0.1145,0
5.0487e+23,1,0.017594,0.048594,0.1145,0
5.0607e+23,1,0.017613,0.048613,0.1145,0
5.0727e+23,1,0.017632,0.048632,0.1145,0
5.0846e+23,1,0.017651,0.048651,0.1145,0
5.0966e+23,1,0.01767,0.04867,0.1145,0
5.1077e+23,1,0.017689,0.048689,0.1145,0
5.1187e+23,1,0.017708,0.048708,0.1145,0
5.1298e+23,1,0.017727,0.048727,0.1145,0
5.1408e+23,1,0.017746,0.048746,0.1145,0
5.1519e+23,1,0.017765,0.048765,0.1145,0
5.163e+23,1,0.017784,0.048784,0.1145,0
5.174e+23,1,0.017803,0.048803,0.1145,0
5.1851e+23,1,0.017822,0.048822,0.1145,0
5.1962e+23,1,0.017841,0.048841,0.1145,0
5.2073e+23,1,0.01786,0.04886,0.1145,0
5.2184e+23,1,0.017879,0.048879,0.1145,0
5.2295e+23,1,0.017898,0.048898,0.1145,0
5.2406e+23,1,0.017917,0.048917,0.1145,0
5.2517e+23,1,0.017936,0.048936,0.1145,0
5.2628e+23,1,0.017955,0.048955,0.1145,0
5.2739e+23,1,0.017974,0.048974,0.1145,0
5.285e+23,1,0.017993,0.048993,0.1145,0
5.2956e+23,1,0.018012,0.049012,0.1145,0
5.3057e+23,1,0.018031,0.049031,0.1145,0
5.3157e+23,1,0.01805,0.04905,0.1145,0
5.3258e+23,1,0.018069,0.049069,0.1145,0
5.3359e+23,1,0.018088,0.049088,0.1145,0
5.346e+23,1,0.018107,0.049107,0.1145,0
5.3561e+23,1,0.018126,0.049126,0.1145,0
5.3661e+23,1,0.018145,0.049145,0.1145,0
5.3762e+23,1,0.018164,0.049164,0.1145,0
5.3863e+23,1,0.018183,0.049183,0.1145,0
5.3964e+23,1,0.018202,0.049202,0.1145,0
5.4065e+23,1,0.018221,0.049221,0.1145,0
5.4165e+23,1,0.01824,0.04924,0.1145,0
5.4266e+23,1,0.018259,0.049259,0.1145,0
5.4367e+23,1,0.018278,0.049278,0.1145,0
5.4468e+23,1,0.018297,0.049297,0.1145,0
5.4569e+23,1,0.018316,0.049316,0.1145,0
5.4669e+23,1,0.018335,0.049335,0.1145,0
5.477e+23,1,0.018354,0.049354,0.1145,0
5.4875e+23,1,0.018373,0.049373,0.1145,0
5.4968e+23,1,0.018392,0.049392,0.1145,0
5.5061e+23,1,0.018411,0.049411,0.1145,0
5.5154e+23,1,0.01843,0.04943,0.1145,0
5.5247e+23,1,0.018449,0.049449,0.1145,0
5.534e+23,1,0.018468,0.049468,0.1145,0
5.5433e+23,1,0.018487,0.049487,0.1145,0
5.5526e+23,1,0.018506,0.049506,0.1145,0
5.562e+23,1,0.018525,0.049525,0.1145,0
5.5713e+23,1,0.018544,0.049544,0.1145,0
5.5806e+23,1,0.018563,0.049563,0.1145,0
5.5899e+23,1,0.018582,0.049582,0.1145,0
5.5992e+23,1,0.018601,0.049601,0.1145,0
5.6085e+23,1,0.01862,0.04962,0.1145,0
5.6178e+23,1,0.018639,0.049639,0.1145,0
5.6271e+23,1,0.018658,0.049658,0.1145,0
5.6364e+23,1,0.018677,0.049677,0.1145,0
5.6457e+23,1,0.018696,0.049696,0.1145,0
5.655e+23,1,0.018715,0.049715,0.1145,0
5.6643e+23,1,0.018734,0.049734,0.1145,0
5.6736e+23,1,0.018753,0.049753,0.1145,0
5.6829e+23,1,0.018772,0.049772,0.1145,0
5.6915e+23,1,0.018791,0.049791,0.1145,0
5.6999e+23,1,0.01881,0.04981,0.1145,0
5.7084e+23,1,0.018829,0.049829,0.1145,0
5.7168e+23,1,0.018848,0.049848,0.1145,0
5.7253e+23,1,0.018867,0.049867,0.1145,0
5.7337e+23,1,0.018886,0.049886,0.1145,0
5.7421e+23,1,0.018905,0.049905,0.1145,0
5.7506e+23,1,0.018924,0.049924,0.1145,0
5.7589e+23,1,0.018943,0.049943,0.1145,0
5.7673e+23,1,0.018962,0.049962,0.1145,0
5.7757e+23,1,0.018981,0.049981,0.1145,0
5.7841e+23,1,0.019,0.05,0.1145,0
